UniprotID;Uniprot Name;Ligand SMILES;PubChem_CID
Q8N726;CDN2A_HUMAN;;4913
Q8N726;CDN2A_HUMAN;;4927
Q8N726;CDN2A_HUMAN;;5186
Q8N726;CDN2A_HUMAN;;5235
Q8N726;CDN2A_HUMAN;;5258
Q8N726;CDN2A_HUMAN;;5291
Q8N726;CDN2A_HUMAN;;5350
Q8N726;CDN2A_HUMAN;;5394
Q8N726;CDN2A_HUMAN;;5452
Q8N726;CDN2A_HUMAN;;5564
Q8N726;CDN2A_HUMAN;;5641
Q8N726;CDN2A_HUMAN;;5694
Q8N726;CDN2A_HUMAN;;5753
Q8N726;CDN2A_HUMAN;;5757
Q8N726;CDN2A_HUMAN;;5770
Q8N726;CDN2A_HUMAN;;5833
Q8N726;CDN2A_HUMAN;;5865
Q8N726;CDN2A_HUMAN;;5881
Q8N726;CDN2A_HUMAN;;5897
Q8N726;CDN2A_HUMAN;;5909
Q8N726;CDN2A_HUMAN;;5921
Q8N726;CDN2A_HUMAN;;5936
Q8N726;CDN2A_HUMAN;;5943
Q8N726;CDN2A_HUMAN;;5952
Q8N726;CDN2A_HUMAN;;5959
Q8N726;CDN2A_HUMAN;;6001
Q8N726;CDN2A_HUMAN;;6036
Q8N726;CDN2A_HUMAN;;6124
Q8N726;CDN2A_HUMAN;;6197
Q8N726;CDN2A_HUMAN;;6303
Q8N726;CDN2A_HUMAN;;6338
Q8N726;CDN2A_HUMAN;;6410
Q8N726;CDN2A_HUMAN;;6549
Q8N726;CDN2A_HUMAN;;6597
Q8N726;CDN2A_HUMAN;;6623
Q8N726;CDN2A_HUMAN;;6626
Q8N726;CDN2A_HUMAN;;6636
Q8N726;CDN2A_HUMAN;;6754
Q8N726;CDN2A_HUMAN;;6781
Q8N726;CDN2A_HUMAN;;6782
Q8N726;CDN2A_HUMAN;;7127
Q8N726;CDN2A_HUMAN;;7290
Q8N726;CDN2A_HUMAN;;7489
Q8N726;CDN2A_HUMAN;;7833
Q8N726;CDN2A_HUMAN;;8029
Q8N726;CDN2A_HUMAN;;8343
Q8N726;CDN2A_HUMAN;;8370
Q8N726;CDN2A_HUMAN;;8434
Q8N726;CDN2A_HUMAN;;8461
Q8N726;CDN2A_HUMAN;;8515
Q8N726;CDN2A_HUMAN;;8575
Q8N726;CDN2A_HUMAN;;9153
Q8N726;CDN2A_HUMAN;;9317
Q8N726;CDN2A_HUMAN;;9444
Q8N726;CDN2A_HUMAN;;9554
Q8N726;CDN2A_HUMAN;;10404
Q8N726;CDN2A_HUMAN;;10461
Q8N726;CDN2A_HUMAN;;10836
Q8N726;CDN2A_HUMAN;;11164
Q8N726;CDN2A_HUMAN;;12035
Q8N726;CDN2A_HUMAN;;12111
Q8N726;CDN2A_HUMAN;;12251
Q8N726;CDN2A_HUMAN;;12967
Q8N726;CDN2A_HUMAN;;14180
Q8N726;CDN2A_HUMAN;;14457
Q8N726;CDN2A_HUMAN;;14805
Q8N726;CDN2A_HUMAN;;14833
Q8N726;CDN2A_HUMAN;;15625
Q8N726;CDN2A_HUMAN;;15625
Q8N726;CDN2A_HUMAN;;15939
Q8N726;CDN2A_HUMAN;;16078
Q8N726;CDN2A_HUMAN;;18283
Q8N726;CDN2A_HUMAN;;18529
Q8N726;CDN2A_HUMAN;;20393
Q8N726;CDN2A_HUMAN;;23973
Q8N726;CDN2A_HUMAN;;23976
Q8N726;CDN2A_HUMAN;;23978
Q8N726;CDN2A_HUMAN;;24385
Q8N726;CDN2A_HUMAN;;24462
Q8N726;CDN2A_HUMAN;;24470
Q8N726;CDN2A_HUMAN;;24502
Q8N726;CDN2A_HUMAN;;24612
Q8N726;CDN2A_HUMAN;;24823
Q8N726;CDN2A_HUMAN;;24857
Q8N726;CDN2A_HUMAN;;24934
Q8N726;CDN2A_HUMAN;;24947
Q8N726;CDN2A_HUMAN;;25408
Q8N726;CDN2A_HUMAN;;25477
Q8N726;CDN2A_HUMAN;;25517
Q8N726;CDN2A_HUMAN;;26041
Q8N726;CDN2A_HUMAN;;26042
Q8N726;CDN2A_HUMAN;;26077
Q8N726;CDN2A_HUMAN;;26090
Q8N726;CDN2A_HUMAN;;27924
Q8N726;CDN2A_HUMAN;;28094
Q8N726;CDN2A_HUMAN;;28179
Q8N726;CDN2A_HUMAN;;29131
Q8N726;CDN2A_HUMAN;;29327
Q8N726;CDN2A_HUMAN;;30323
Q8N726;CDN2A_HUMAN;;31703
Q8N726;CDN2A_HUMAN;;31736
Q8N726;CDN2A_HUMAN;;33037
Q8N726;CDN2A_HUMAN;;33184
Q8N726;CDN2A_HUMAN;;35370
Q8N726;CDN2A_HUMAN;;36462
Q8N726;CDN2A_HUMAN;;39484
